Name;Street;Zipcode;City;Country;Phonenumber;Website;Email;Segment;Subsegment
Hauser CNC-Technik GmbH & Co. KG.;Lupfenstraße 65/1;78056;Villingen Schwenningen;Germany;+49 7720 65339;www.hauser-cnc.de;mail@hauser-cnc.de;Industrial and Services;CNC Machining
Oliver Günther GmbH;Am Umspannwerk 4;90518;Altdorf;Germany;+49 9187 42924;www.oliver-guenther-gmbh.de;kontakt@oliver-guenther-gmbh.de;Industrial and Services;CNC Machining
Hein & Oetting Feinwerktechnik GmbH;Merkurring 86;22143;Hamburg;Germany;+49 40 66 85 90 0;www.hein-oetting.de;info@hein-oetting.de;Industrial and Services;CNC Machining
Otto Fischer GmbH;Adolf-Ruth-Straße 3;79183;Waldkirch;Germany;+49 7681 474940;www.fischer-waldkirch.de;info@fischer-waldkirch.de;Industrial and Services;CNC Machining
Helmut Breuer GmbH;Am Senkelsgraben 23;53842;Troisdorf;Germany;+49 2241 9523 0;www.breuer-kunststoffe.de;info@breuer-kunststoffe.de;Industrial and Services;Machinery & Equipment
PMA-tec GmbH;Rupolzerstraße 61;88138;Hergensweiler;Germany;+49 8388 920 967;www.pma-tec.de;info@pma-tec.de;Industrial and Services;Service Bureau
FUCHS Holz- und Kunststoffbearbeitung;Otto-von-Steinbeis-Str. 3;83620;Feldkirchen-Westerham;Germany;+49 8063 207352;www.holzbearbeitung-fuchs.de;info@holzbearbeitung-fuchs.de;Industrial and Services;CNC Machining
PROTEC GmbH ;Schleifmattstr. 12;77716;Haslach;Germany;+49 7832 7090;www.protec-zerspanung.de;info@protec-zerspanung.de;Industrial and Services;CNC Machining
Reichardt Feinmechanik Petershagen GmbH;Waldstrasse 44;15370;Petershagen;Germany;+49 33439 71 22;www.reichardt-feinmechanik.de;info@reichardt-feinmechanik.de;Industrial and Services;CNC Machining
Homolka Modellbau GmbH;Steinbeisstraße 25;70771;Leinfelden-Echterdingen;Germany;+49 711 719 68 40;www.homolka-modellbau.de;info@homolka-modellbau.de;Industrial and Services;Engineering & Product Design
HOWO Maschinenbau GmbH;Industriering Ost 71;47906;Kempen;Germany;+49 21 52 51 99 43;www.howo-maschinenbau.de;info@howo-maschinenbau.de;Industrial and Services;Machinery & Equipment
Renz und Weber Präzisionsdrehtechnik GbR;Allmendstraße 2;72189;Vöhringen- Wittershausen;Germany;+49 7454 29 53;www.renz-weber.de;info@renz-weber.de;Industrial and Services;CNC Machining
RINGHOFFER Präzisionstechnik GmbH;Erscheckweg 13-15;72664;Kohlberg;Germany;+49 7025 900250;www.ringhoffer-praezision.de;info@ringhoffer-praezision.de;Industrial and Services;CNC Machining
Romer GmbH;Daimlerstr. 12-14;78083;Dauchingen;Germany;+49 7720 99960;www.romer.de;info@romer.de;Industrial and Services;CNC Machining
ingatools GmbH ;Neckarstraße 10;38120;Braunschweig;Germany;+49 531 390 44 0;www.ingatools.de;info@ingatools.de;Industrial and Services;Machinery & Equipment
Jakoby & Ladwig GmbH;Steinenlandstrasse 14;75181;Pforzheim;Germany;+49 7231 42 53 38 0;www.jakoby-ladwig.de;info@jakoby-ladwig.de;Industrial and Services;CNC Machining
JIM Innovation und Maschinenbau GmbH;Fritz-Strassmann-Str. 8;25337;Elmshorn;Germany;+49 4121 83151;www.jim-gmbh.de;info@jim-gmbh.de;Industrial and Services;Special Machinery
RUPPRECHT PRÄZISIONSTEILE;Am Tiefenweg 19;7422;Saalfelder Höhe;Germany;+49 36741 753035;www.rupprecht-praezisionsteile.de;info@rupprecht-praezisionsteile.de;Industrial and Services;CNC Machining
Josef Langbauer GmbH;Gewerbestr. 3;83355;Grabenstätt;Germany;+49 8661 220;www.langbauer.de;langbauer@t-online.de;Industrial and Services;CNC Machining
Tischlerei Wieskötter GmbH & CO. KG;Daimlerstraße 9;48308;Senden;Germany;+49 2597 7888;www.tischlerei-wieskoetter.de;info@tischlerei-wieskoetter.de;Consumer Goods and Electronics;Furniture
SCHERPE Maschinenbau GmbH;Maulbeerallee 32A;13593;Berlin;Germany;+49 30 3631515;www.scherpe.com;info@scherpe.com;Industrial and Services;CNC Machining
Schick GmbH;Lehenkreuzweg 12;88433;Schemmerhofen;Germany;+49 7356 95000;www.schick-industrie.de;info@schick-industrie.de;Industrial and Services;CNC Machining
Schuhmacher Präzisionsdrehteile GmbH ;Max-Planck-Straße 4;78549;Spaichingen;Germany;+ 49 74 24 94 95 0 ;www.schuhmacher.de;info@schuhmacher.de;Industrial and Services;CNC Machining
Sena Plastics AG;Industriestrasse 101;4147;Aesch;Germany;+41 61 756 12 12;www.senaplastics.ch;info@senaplastics.ch;Industrial and Services;CNC Machining
Skornia Metallverarbeitung GmbH & Co. KG;Industriestraße 33;63607;Wächtersbach;Germany; +49 6053 700540;www.skornia-schlosserei.de;info@skornia-schlosserei.de;Industrial and Services;CNC Machining
Speth Zerspanungstechnik GmbH & Co. KG;Kapellenstraße 14;89551;Königsbronn;Germany;+49 7328 922 90 0;www.speth-zerspanung.de ;info@speth-zerspanung.de;Industrial and Services;CNC Machining
Systementwicklungs-GmbH Reinheimer;Austrasse 2a;35633;Lahnau;Germany;+49 6441 64310;www.ser-reinheimer.de;info@ser-reinheimer.de;Industrial and Services;CNC Machining
T+M Zerspanungstechnik GmbH;Bessemerstraße 20;42551;Velbert;Germany;+49 2051 318901;www.tm-zerspanungstechnik.de;info@tm-zerspanungstechnik.de;Industrial and Services;CNC Machining
TECHMOPART GmbH;Am Brestenberg 6;79336;Herbolzheim;Germany;+49 7643 93 55 41;www.techmopart.com;info@techmopart.com;Industrial and Services;CNC Machining
Technische Kunststoffe Hennecke GmbH;Pfeifershof 16;57399;Kirchhundem;Germany;+49 2 72 3 97 43 0;www.hplast.de;info@hplast.de;Industrial and Services;CNC Machining
Theodor Winkel GmbH;Grovestraße 26;30853;Langenhagen;Germany;+49 511 72632 20;www.wst-winkel.de;info@wst-winkel.de;Industrial and Services;CNC Machining
VPD Vakuum- und Präzisionsteilefertigung Dresden GmbH;Bergener Ring 59;1458;Ottendorf;Germany;+49 35205 4170;www.vpd-gmbh.com;info@vpd-gmbh.com;Industrial and Services;CNC Machining
Völkl GmbH;Hermann-Oberth-Straße 8;83052;Bruckmühl;Germany;+49 8062 90888;www.voelkl-gmbh.de;info@voelkl-gmbh.de;Industrial and Services;CNC Machining
Walter Schimmel GmbH & Co. KG;Werrastrasse 8;35625;Hüttenberg;Germany;+49 64 0390 770;www.schimmel-drehteile.de;info@schimmel-drehteile.de;Industrial and Services;CNC Machining
Würthner Präzisionstechnik GmbH & Co KG;Neuffenstraße 20;78056;Villingen-Schwenningen;Germany;+49 7720 8578 60;www.wuerthner-praezision.de;info@wuerthner-praezision.de;Industrial and Services;CNC Machining
Zieker GmbH Mechanische Werkstätte;Riedstraße 9;73760;Ostfildern - Ruit;Germany; +49 7 11 4 41 12 82;www.zieker.de ;info@zieker.de;Industrial and Services;CNC Machining
JOWOS Metalltechnik GmbH & Co KG;Alemannenstrasse 16;78606;Seitingen-Oberflacht;Germany;+49 7464 98800;www.jowos.de (Im Neubau);info@jowos.de;Industrial and Services;CNC Machining
Kaiser Werkzeugbau;Raubisstr. 1;73119;Zell u.A.;Germany;+49 7164 91522 73;www.werkzeugbau-kaiser.de;info@werkzeugbau-kaiser.de;Industrial and Services;CNC Machining
KAPFER GmbH;Gewerbestrasse 14;86637;Wertingen;Germany;+49 8272 60966 0;www.kapfer.de;info@kapfer.de;Consumer Goods and Electronics;Fluid Systems & Pipes
Keuerleber GmbH;Christinstr. 12;75177;Pforzheim ;Germany;+49 7231 415030;www.keuerleber-gmbh.de;info@keuerleber-gmbh.de;Industrial and Services;CNC Machining
Bernhard Gotzeina & Co GmbH;Am Eichgraben 11;98673;Eisfeld;Germany;+49 3686 61510;www.b-gotzeina.de;info@b-gotzeina.de;Industrial and Services;CNC Machining
KHP Kunststofftechnik e.K.;Gustav-Hertz-Straße 9;91074;Herzogenaurach;Germany;+49 9132 62614;www.khp-kunststoffe.de;info@khp-kunststoffe.de;Industrial and Services;CNC Machining
DSK GmbH;Arwed-Hahn Strasse 14;34233;Fuldatal;Germany;+49 561 521740;www.dsk-kassel.de;info@dsk-kassel.de;Industrial and Services;CNC Machining
dutec Kunststofftechnik GmbH;Am Bahndamm 49;48683;Ahaus;Germany;+49 25 61 97 99 84 0;www.dutec-kunststoff.de;info@dutec-kunststoff.de;Industrial and Services;CNC Machining
Elzner Maschinenbau GmbH;Försterweg 73;22525;Hamburg;Germany;+49 40 542 933;www.elzner-zerspanung.de;info@elzner-zerspanung.de;Industrial and Services;CNC Machining
KNUR Fertigungstechnik GmbH;Pommernstr. 27;93073;Neutraubling;Germany;+49 9401 9297 0;www.knur.de;info@knur.de;Industrial and Services;CNC Machining
Gerd Fischer GmbH;Brückenstraße 32;73037;Göppingen;Germany;+49 7161 44957;www.fischer-cnc.com;info@fischer-cnc.com;Industrial and Services;CNC Machining
Gerhard Kammerer GmbH;Carl-Zeiss-Straße 27;72555;Metzingen;Germany;+49 07123 9609512;www.kammerer-drehteile.de;info@kammerer-drehteile.de;Industrial and Services;CNC Machining
Kunststoff-Spranger GmbH;Reissiger Gewerbering 9;8525;Plauen;Germany;+49 3741 57779 0;www.spranger-kunststoffe.de;postmaster@spranger-kunststoffe.de;Industrial and Services;CNC Machining
HENDERKOTT & RÖCKER KG;Siegesstraße 122;42287;Wuppertal;Germany;+49 202 2576 0;www.henderkott-roecker.de;contact@henderkott-roecker.de;Industrial and Services;CNC Machining
Kunststoffverarbeitung Koose GmbH & Co.KG;Robert-Bosch-Strasse 3;71254;Ditzingen-Hirschlanden;Germany;+49 7156 8755;www.koose-kunststoffverarbeitung.de;info@koose-kunststoffverarbeitung.de;Industrial and Services;CNC Machining
IMF Innovative Mechanik und Fertigung GmbH;Friedrich-Seele-Straße 20;38122;Braunschweig;Germany;+49 531 864901;www.imf-gmbh.de;info@imf-gmbh.de;Industrial and Services;CNC Machining
Kunststoffbau Kunert GmbH;Schlosserstraße 3;4741;Rosswein;Germany;+49 343 22 69 47 07;www.kunststoffbau-kunert.de;info@kunststoffbau-kunert.de;Industrial and Services;CNC Machining
Jecl GmbH & Co. KG;Siemensring 39;47877;Willich;Germany;+49 2154 41 03 7;www.jecl.de;info@jecl.de;Industrial and Services;CNC Machining
Lahme GmbH & Co. KG;Waldheimstr. 14;58566;Kierspe;Germany;+49 2359 9084 0;www.lahme-praezision.de;info@lahme-praezision.de;Industrial and Services;CNC Machining
LEX Feinmechanik GmbH;Max-Huber-Str. 3;83355;Grabenstätt;Germany;+49 8661  98 24 84;www.lex-feinmechanik.de;info@lex-feinmechanik.de;Industrial and Services;CNC Machining
Fa. LANG;Bövingen 150;53804;Much;Germany;+49 2245 919090;www.parts-production.de;lang@lang-much.de;Industrial and Services;CNC Machining
LEONARD Engineering GmbH;Am Holzplatz 14;45721;Haltern am See;Germany;+49 23 64 105 47 0;www.leonard-engineering.de;info@leonard-engineering.de;Industrial and Services;Machinery & Equipment
Schwartz GmbH;Rolander Weg 11;40629;Düsseldorf;Germany;+49 211 22962714;www.schwartz-plastic.com;info@schwartz-plastic.com;Industrial and Services;CNC Machining
Theo A. Dettinger GmbH & Co. KG;Kanalstr. 70 / 1;75417;Mühlacker-Enzberg;Germany; +49 7041 96050;www.dettinger-tad.de;info@dettinger-tad.de;Industrial and Services;CNC Machining
Lepold Maschinenbau;Zeppelinstr. 1;76474;Au am Rhein;Germany;+49 7245 37 21;www.lepold-maschinenbau.de;info@lepold-maschinenbau.de;Industrial and Services;CNC Machining
luhatec Maschinenbau GmbH;Luxemburger Str. 19 ;48455;Bad Bentheim / Gildehaus ;Germany;+49 59 24 7871 0 ;www.luhatec.com;luhatec@luhatec.com;Industrial and Services;CNC Machining
W. Ludolph GmbH & Co. KG;Seeborg 5;27572;Bremerhaven;Germany;+49 471 944080;www.ludolph.de;info@ludolph.de;Industrial and Services;CNC Machining
Präzisionsteile & Schließtechnik;Kleine Gothaer Str. 42;99334;Amt Wachsenbur;Germany;+49 36202 90230;www.cnc-rolapp.de;lutz-rolapp@t-online.de;Industrial and Services;CNC Machining
Michael Engl Gesellschaft für Produktpräsentation mbH;Rader Heide 9;28790;Schwanewede;Germany;+49 421 6884 972;www.m-engl-gmbh.com;post@m-engl-gmbh.com;Industrial and Services;CNC Machining
Walter Schäfer KG;Robert-Bosch-Str. 6;42477;Radevormwald;Germany; +49 2195 68900;www.walterschaefer.de;info@walterschaefer.de;Industrial and Services;CNC Machining
ADAM Automatendrehteile GmbH;Lailingstrasse 11;75196;Remchingen-Nöttingen;Germany;+49 72 32 78391;www.adam-drehteile.de;info@adam-drehteile.de;Industrial and Services;CNC Machining
Maschinenbau Boden;Gewerbering Nord 20;1900;Bretnig-Hauswalde;Germany;+49 35955 75290;www.maschinenbau-boden.de;info@maschinenbau-boden.de;Industrial and Services;CNC Machining
Bernd Flach Präzisionstechnik GmbH & Co.KG ;Neuheider Str. 74b;8304;Schönheide;Germany;+49 37755 6690 0;www.flach-praezision.com;info@flach-praezision.com;Industrial and Services;CNC Machining
Maschinenbau Ullrich GmbH;Zur Schiefermühle 13;96369;Weißenbrunn ;Germany;+49 9261 66929 0;www.maschinenbau-ullrich.de;info@maschinenbau-ullrich.de;Industrial and Services;CNC Machining
Hans-Dieter Stuke GmbH;Mühlenstr. 69;33818;Leopoldshöhe;Germany;+49 52 02 23 38;www.stuke-gmbh.de;info@stuke-gmbh.de;Industrial and Services;CNC Machining
Metec Industriemontagen und mechanische Fertigung GmbH;Lübkemannstrasse 15;28876;Oyten;Germany;+49 4207 66 81 10;www.metec-cnc.de;info@metec-cnc.de;Industrial and Services;CNC Machining
Metterhausen Metalltechnik GmbH;Lüneburger Strasse 1;21360;Vögelsen;Germany;+49 4131 921170;www.metterhausen-metalltechnik.de;info@metterhausen-metalltechnik.de;Industrial and Services;CNC Machining
ADT Angst Drehteile GmbH & Co. KG;Wellendinger Straße 20;78665;Frittlingen;Germany;+49 7426 949020;www.angst-drehteile.de;info@angst-drehteile.de;Industrial and Services;CNC Machining
Meyerheim GmbH;Beim unteren Höllbrunnen 4;74343;Sachsenheim;Germany;+49 7147 220209;www.meyerheimgmbh.com;info@meyerheim.com;Industrial and Services;CNC Machining
AGRO Tooling Systems GmbH;Senfdamm 22;49152;Bad Essen;Germany;+49 5472 94200;www.agro-tooling.eu;info@agro-tooling.eu;Industrial and Services;CNC Machining
MICHEL-CNC-Technik GmbH;Im Hofgarten 5A;35460;Staufenberg-Treis;Germany;+49 64 06 30 84;www.michel-cnc-technik.de;michel_gmbh@t-online.de;Industrial and Services;CNC Machining
Modell- und Formenbau Martin GmbH & Co. KG;Gottfried-Schenker-Straße 27;9244;Lichtenau;Germany;+49 37208 21 94;www.modellbau-martin.de;info@modellbau-martin.de;Industrial and Services;CNC Machining
AZ Manufaktur GmbH;An der Ziegelei 1+3;37124;Rosdorf;Germany;+49 551 5006 160;www.az-manufaktur.de;info@az-manufaktur.de;Industrial and Services;CNC Machining
Rieger Kunststoff Verarbeitung GmbH;Ehebachstrasse 33 ;79379;Müllheim-Britzingen;Germany;+49 7631 3639 0 ;www.riegergmbh.de;information@riegergmbh.de;Industrial and Services;CNC Machining
Baum GmbH;Hopfenstr. 17;33142;Büren-Brenken;Germany;+49 2951 98 880;www.baum-gmbh.com;info@baum-gmbh.com;Industrial and Services;CNC Machining
BB Zerspanungstechnik GmbH;Breitwiese 3;75203;Königsbach-Stein;Germany;+49 7232 31870;www.bbz-technik.de;info@bbz-technik.de;Industrial and Services;CNC Machining
Benzinger Feinwerktechnik GmbH;Bauernwiesenweg 5;30952;Ronnenberg;Germany;+49 5109 513330;www.benzingergmbh.de;info@benzingergmbh.de;Industrial and Services;CNC Machining
Comco Nylon GmbH;Insel Oberau 19;56133;Fachbach;Germany;+49 2603 93109-0;www.comco-nylon.com;info@comco-nylon.com;Industrial and Services;CNC Machining
DEDESO GmbH;Hinsbecker Löh 10;45257;Essen;Germany;+49 201 8579 000 ;www.dedeso.com;info@dedeso.com;Industrial and Services;CNC Machining
Dummer Technik GmbH;Bokeler Strasse 4;25563;Hingstheide;Germany;+49 4822 378830;www.dummer-technik.de;info@dummer-technik.de;Industrial and Services;CNC Machining
EIKKO Drehteil GmbH;Äußere Gewerbestrasse 2;9235;Burkhardtsdorf;Germany;+49 3721 39010;www.eikko-drehteile.de;info@eikko-drehteile.de;Industrial and Services;CNC Machining
Ewert & Krohn GmbH;Offenau 74 ;25335;Bokholt-Hanredder;Germany;+49 4121 840 833;www.ewert-krohn.de;info@ewert-krohn.de;Industrial and Services;CNC Machining
FERRATEC Werkzeug- & Formenbau Kunststofftechnik GmbH;Siemensstrasse 21;63768;Hösbach;Germany;+49 6021 30270;www.ferratec.de;info@ferratec.de;Industrial and Services;CNC Machining
Frey Präzisionsteile GmbH;Brunnenstraße 67;73333;Gingen/Fils;Germany;+49  7162 8370;www.frey-praezisionsteile.de;frey@frey-praezisionsteile.de;Industrial and Services;CNC Machining
Gemino Maschinenbau GmbH;Ringstraße 17;9241;Mühlau;Germany;+49 37 22 46 95 960 ;www.gemino-gmbh.de;info@gemino-gmbh.de;Industrial and Services;CNC Machining
GENTHNER GmbH;Gewerbestraße 40;75217;Birkenfeld-Gräfenhausen;Germany;+49 70 82 791 820;www.genthner.com;info@genthner.com;Industrial and Services;CNC Machining
GoTech-CNC GmbH;Am Dieb 3;71297;Mönsheim;Germany;+49  70 44 9 15 19 0;www.gotech-cnc.de;info@gotech-cnc.de;Industrial and Services;CNC Machining
Grünberg Kunststoffe GmbH;Carl-Zeiss-Straße 1;63322;Rödermark;Germany;+49 6074 99088;www.gruenberg-kunststoffe.de;info@gruenberg-kunststoffe.de;Industrial and Services;CNC Machining
H.Friedrich GmbH;Im Waldeck 18;71679;Asperg;Germany;+49 7141 462721;www.hf-cncbearbeitung.de;info@hf-cncbearbeitung.de;Industrial and Services;CNC Machining
HaWi-Tec GmbH & Co. KG;Igepa-Ring 11a;6188;Landsberg;Germany;+49 34602 70700;www.HaWi-Tec.com;info@HaWi-Tec.com;Industrial and Services;CNC Machining
JM-Jäger GmbH;Hortensienweg 2;70374;Stuttgart ;Germany;+49 711 1357700;www.jm-jaeger.de ;info@jm-jaeger.de;Industrial and Services;CNC Machining
Servay GmbH;Obere Klinge 21;75245;Neulingen;Germany;+49 72374 80212;www.servay-gmbh.com  ;info@servay-gmbh.com;Industrial and Services;CNC Machining
KABO-PLASTIC GmbH;Gewerbestraße 3;79258;Hartheim-Feldkirch;Germany;+49 7633 4004 0;www.kabo-plastic.de;info@kabo-plastic.de;Industrial and Services;CNC Machining
KIWI CNC-Technik GmbH;Im Heidland 20;38518;Gifhorn;Germany;+49 5371 945410;www.kiwi-cnc.de;info@kiwi-cnc.de;Industrial and Services;CNC Machining
Modellbau-Werkstatt Bertram Heyn, e.K.;Königsallee 32;37081;Göttingen;Germany;+49 551 631596;www.modellbau-heyn.com;kontakt@modellbau-heyn.com;Industrial and Services;Engineering & Product Design
Produktentwicklung, Modellbauatelier Schoeller;Benno-Strauß-Straße 5c;90763;Fürth;Germany;+49 911 9779143 0;www.ips-schoeller.com;info@ips-schoeller.com;Industrial and Services;Engineering & Product Design
Klaus Fehrenbach GmbH;Ginsterstrasse 1;78141;Schönwald;Germany;+49 7722 4139;www.fehrenbach-klaus.de;info@fehrenbach-klaus.de;Industrial and Services;CNC Machining
Motec - Werkzeug und Formenbau GmbH;Alemannenstrasse 6;77971;Kippenheim ;Germany;+49 7825 8796 0;www.motec-web.de;info@motec-web.de;Industrial and Services;Machinery & Equipment
Kubra GmbH;Einsteinstraße 102-110;6785;Oranienbaum-Wörlitz;Germany;+49 34904 3226 0;www.kubra-gmbh.de;info@kubra-gmbh.de;Industrial and Services;CNC Machining
CNC-Eret GmbH ;An der Schusterinsel 13;51379;Leverkusen;Germany;+49 2171 47172;www.cnc-eret.de ;info@cnc-eret.de;Industrial and Services;CNC Machining
Kümpel Kunststoff-Verarbeitungswerk GmbH;Raiffeisenstrasse 7d;53797;Lohmar;Germany;+49 2246 5011;www.kuempel.com;info@kuempel.com;Industrial and Services;CNC Machining
KÜRA Acrylglas- und Kunststoffverarbeitung GmbH;Lülsdorfer Straße 44;53842;Troisdorf-Spich;Germany;+49 2241 951 21 0;www.kuera.de;s.kessler@kuera.de;Industrial and Services;CNC Machining
Lehmann Präzision GmbH;Weilerstraße 27;78739;Hardt;Germany;+49 7422 95 800;www.lehmann-praezision.de;info@lehmann-praezision.de;Industrial and Services;CNC Machining
Manfred Geigle GmbH;Kanalstraße 72;75417;Mühlacker;Germany;+49 70 41 95 720;www.geigle-gmbh.de;info@geigle-gmbh.de;Industrial and Services;CNC Machining
Messner GmbH;Rudolf-Diesel-Str. 22;85521;Ottobrunn-Riemerling;Germany;+49 89244 05 320;www.messner-gmbh.de;info@messner-gmbh.de;Industrial and Services;CNC Machining
Kügler CNC Dreh- und Frästechnik;Deisterstrasse 5e;30989;Gehrden;Germany;+49 51 09 33 69;www.kuegler-dreh-fraestechnik.de;info@kuegler-dreh-fraestechnik.de;Industrial and Services;CNC Machining
PROLL-STUNITZKA GMBH;Andernacher Str. 27;90411;Nürnberg;Germany;+49 09 11 69 8088;www.proll-stunitzka.de;info@proll-stunitzka.de;Industrial and Services;CNC Machining
nordspan kiel GmbH;Edisonstraße 11;24145;Kiel;Germany;+49 431 364 15 00;ww.nordspan.de;info@nordspan.de;Industrial and Services;CNC Machining
Sicherheitsfenster GmbH & Co. KG;Schützenbühlstr. 83;70435;Stuttgart ;Germany;+49 711  510 98 38-0;www.sege.de;info@sege.de;Industrial and Services;CNC Machining
Siggemann & Menze GmbH;Industriestraße 17-19;33818;Leopoldshöhe;Germany; +49 5202 3580;www.siggemann.net;kontakt@siggemann.net;Industrial and Services;Machinery & Equipment
R+M de Wit GmbH;Heidestraße 11;42549;Velbert;Germany;+49 20 51 94 85 70;www.rm-suttner.com;info@rm-suttner.com;Consumer Goods and Electronics;Fluid Systems & Pipes
Mattes das-Fräswerk.de;Kirchbühlstr.11;78601;Mahlstetten;Germany;+49 7429 91250;www.das-fraeswerk.de;info@das-fraeswerk.de;Industrial and Services;CNC Machining
